budget,revenue,runtime,popularity,vote_count,vote_average,profit
0,0.0,131.0,1.292806,15.0,6.6,0.0
0,0.0,99.0,0.492563,13.0,7.4,0.0
0,0.0,101.0,1.036579,9.0,6.4,0.0
0,0.0,93.0,2.041582,18.0,6.1,0.0
0,0.0,116.0,1.215935,8.0,5.8,0.0
8000000,0.0,106.0,0.839479,7.0,6.2,-8000000.0
0,0.0,95.0,0.939864,13.0,5.8,0.0
30000000,33013805.0,113.0,7.645827,281.0,6.6,3013805.0
0,0.0,96.0,0.724986,10.0,6.4,0.0
0,0.0,102.0,0.873116,8.0,7.0,0.0
0,0.0,130.0,2.536129,38.0,6.3,0.0
0,0.0,105.0,2.407351,42.0,6.4,0.0
0,0.0,114.0,0.154369,4.0,5.1,0.0
0,0.0,94.0,2.792944,33.0,7.0,0.0
58000000,158162788.0,103.0,12.365292,1022.0,6.2,100162788.0
0,0.0,85.0,1.345929,18.0,6.0,0.0
0,0.0,130.0,1.258682,11.0,5.7,0.0
0,0.0,87.0,0.066636,0.0,0.0,0.0
190000,0.0,95.0,4.8954,116.0,6.1,-190000.0
0,0.0,106.0,9.227292,37.0,6.4,0.0
1000000,0.0,97.0,2.125933,26.0,5.4,-1000000.0
0,0.0,112.0,0.397866,1.0,6.0,0.0
0,0.0,120.0,0.8585,11.0,7.2,0.0
0,0.0,100.0,1.045262,13.0,6.2,0.0
0,0.0,102.0,0.996272,10.0,5.7,0.0
0,0.0,94.0,0.072206,0.0,0.0,0.0
0,0.0,91.0,2.278493,26.0,4.2,0.0
0,0.0,72.0,0.036866,1.0,6.0,0.0
0,0.0,100.0,1.858675,8.0,5.8,0.0
0,106498.0,93.0,4.778045,107.0,6.2,106498.0
0,0.0,109.0,0.555331,4.0,6.0,0.0
0,0.0,120.0,1.138199,14.0,6.2,0.0
0,0.0,93.0,1.700531,31.0,6.2,0.0
0,0.0,105.0,5.912736,60.0,7.1,0.0
0,0.0,72.0,0.486412,3.0,7.7,0.0
0,0.0,91.0,1.216647,10.0,5.4,0.0
0,0.0,117.0,0.041185,1.0,5.0,0.0
0,0.0,89.0,1.672776,7.0,4.9,0.0
0,0.0,1.0,0.377286,2.0,6.5,0.0
0,0.0,95.0,1.419673,19.0,5.5,0.0
0,0.0,81.0,0.973327,10.0,7.5,0.0
200000,486937.0,100.0,0.560685,8.0,7.4,286937.0
0,0.0,30.0,1.558567,21.0,6.3,0.0
0,0.0,129.0,0.237711,6.0,6.3,0.0
0,0.0,155.0,0.005568,10.0,7.5,0.0
16000000,0.0,170.0,1.878496,27.0,6.8,-16000000.0
0,0.0,24.0,4.023393,25.0,6.3,0.0
0,0.0,92.0,0.82363,4.0,5.5,0.0
0,0.0,34.0,2.389584,13.0,6.1,0.0
0,0.0,32.0,1.745805,17.0,6.4,0.0
0,0.0,112.0,7.634145,232.0,7.3,0.0
0,0.0,94.0,1.352889,20.0,4.5,0.0
0,0.0,90.0,0.283322,6.0,5.7,0.0
0,0.0,99.0,3.522927,12.0,4.7,0.0
0,0.0,164.0,5.501794,17.0,4.3,0.0
0,0.0,81.0,1.393417,34.0,4.1,0.0
1200000,0.0,0.0,0.432551,4.0,6.3,-1200000.0
0,0.0,99.0,2.500114,10.0,8.4,0.0
12000000,60273173.0,100.0,7.607052,162.0,5.6,48273173.0
15000000,3020664.0,100.0,10.394389,102.0,5.2,-11979336.0
0,0.0,102.0,1.239583,2.0,6.0,0.0
0,0.0,88.0,0.011073,0.0,0.0,0.0
0,0.0,95.0,0.438382,2.0,5.3,0.0
0,337812.0,95.0,1.714152,8.0,3.6,337812.0
0,0.0,77.0,0.412671,3.0,5.3,0.0
0,70958.0,92.0,8.515073,146.0,5.7,70958.0
0,0.0,102.0,0.873019,5.0,5.8,0.0
0,33508.0,89.0,1.534354,14.0,7.3,33508.0
0,0.0,100.0,0.001263,0.0,0.0,0.0
0,0.0,73.0,0.075294,2.0,6.8,0.0
0,0.0,90.0,0.287974,1.0,7.0,0.0
0,0.0,98.0,1.152146,21.0,5.9,0.0
5000000,0.0,117.0,0.216996,6.0,6.8,-5000000.0
500000,0.0,84.0,0.53095,5.0,4.0,-500000.0
5000000,0.0,94.0,2.177661,10.0,5.5,-5000000.0
2000000,0.0,89.0,1.043799,25.0,4.3,-2000000.0
0,0.0,113.0,0.749717,4.0,6.5,0.0
20000000,133332.0,96.0,7.895442,168.0,5.9,-19866668.0
0,0.0,90.0,5.784778,115.0,5.4,0.0
0,0.0,88.0,0.56698,3.0,4.0,0.0
0,0.0,107.0,0.436363,11.0,6.9,0.0
0,0.0,89.0,0.324349,1.0,5.0,0.0
0,0.0,56.0,0.097444,2.0,7.5,0.0
0,0.0,98.0,1.53068,6.0,5.3,0.0
0,0.0,86.0,4.822018,75.0,4.3,0.0
1379375,105097.0,108.0,2.214179,28.0,7.5,-1274278.0
2500000,0.0,113.0,0.667991,10.0,5.3,-2500000.0
0,0.0,85.0,0.038377,0.0,0.0,0.0
0,0.0,67.0,0.10095,2.0,6.5,0.0
0,0.0,83.0,0.142929,1.0,6.0,0.0
0,0.0,76.0,0.331561,1.0,5.0,0.0
0,0.0,62.0,0.221491,3.0,6.0,0.0
0,0.0,66.0,0.054691,1.0,5.0,0.0
0,0.0,66.0,0.64961,2.0,6.0,0.0
0,0.0,72.0,0.35565,2.0,6.5,0.0
0,0.0,68.0,0.428299,0.0,0.0,0.0
0,3550000.0,113.0,0.349985,2.0,6.5,3550000.0
0,0.0,90.0,1.829928,8.0,4.7,0.0
0,0.0,95.0,0.0735,0.0,0.0,0.0
0,0.0,44.0,0.000844,4.0,5.0,0.0
0,0.0,88.0,0.700467,2.0,6.0,0.0
0,0.0,92.0,0.425814,3.0,6.5,0.0
0,0.0,119.0,0.055504,0.0,0.0,0.0
0,0.0,100.0,0.000603,2.0,6.5,0.0
0,0.0,102.0,0.007875,0.0,0.0,0.0
0,0.0,91.0,0.091036,0.0,0.0,0.0
0,0.0,95.0,0.094331,0.0,0.0,0.0
0,0.0,90.0,0.069686,2.0,5.0,0.0
0,0.0,90.0,1.163551,22.0,5.1,0.0
0,0.0,100.0,0.950951,3.0,5.3,0.0
0,0.0,83.0,0.996367,3.0,6.3,0.0
0,0.0,89.0,0.312988,2.0,7.0,0.0
2000000,0.0,100.0,6.95773,32.0,6.8,-2000000.0
0,0.0,104.0,1.270385,4.0,4.1,0.0
0,0.0,86.0,0.388295,3.0,7.3,0.0
0,0.0,186.0,1.022919,4.0,4.8,0.0
0,30655.0,88.0,1.195181,5.0,4.7,30655.0
0,0.0,91.0,0.546513,7.0,6.9,0.0
0,0.0,90.0,1.79103,16.0,2.7,0.0
0,0.0,128.0,0.25397,3.0,5.2,0.0
0,0.0,101.0,0.939338,9.0,5.5,0.0
0,0.0,108.0,0.497752,2.0,2.5,0.0
0,0.0,111.0,1.675292,28.0,5.9,0.0
0,0.0,94.0,0.252708,0.0,0.0,0.0
0,0.0,104.0,1.13826,7.0,6.7,0.0
0,0.0,95.0,1.29863,13.0,6.2,0.0
0,0.0,83.0,0.521107,6.0,2.5,0.0
0,0.0,100.0,0.454109,12.0,6.4,0.0
0,0.0,0.0,0.489766,2.0,4.0,0.0
0,0.0,71.0,0.510555,5.0,7.3,0.0
0,0.0,72.0,0.167233,1.0,7.0,0.0
0,0.0,91.0,0.076325,2.0,6.0,0.0
0,0.0,84.0,1.534156,9.0,7.4,0.0
0,0.0,114.0,2.985745,38.0,6.3,0.0
0,3214998.0,98.0,0.741482,5.0,4.6,3214998.0
0,0.0,80.0,0.065193,1.0,9.0,0.0
0,0.0,90.0,4.345109,9.0,6.7,0.0
0,0.0,28.0,0.173191,3.0,6.0,0.0
0,0.0,8.0,0.148486,3.0,5.3,0.0
1800000,0.0,132.0,10.480166,511.0,6.6,-1800000.0
10000000,78096553.0,88.0,9.185701,435.0,5.0,68096553.0
1,0.0,159.0,1.123052,14.0,7.7,-1.0
0,0.0,100.0,0.820611,13.0,5.5,0.0
110000,0.0,72.0,0.006919,0.0,0.0,-110000.0
0,0.0,73.0,0.041197,1.0,5.0,0.0
3910000,0.0,95.0,1.712251,16.0,6.2,-3910000.0
0,0.0,95.0,0.028347,1.0,8.0,0.0
0,0.0,85.0,0.337601,7.0,5.1,0.0
0,0.0,90.0,0.278839,0.0,0.0,0.0
0,0.0,94.0,0.001058,0.0,0.0,0.0
0,0.0,89.0,2.009344,8.0,5.5,0.0
0,0.0,91.0,0.094983,0.0,0.0,0.0
0,0.0,104.0,1.125099,13.0,7.0,0.0
12796917,0.0,93.0,2.042545,6.0,5.0,-12796917.0
0,0.0,102.0,0.103679,2.0,7.5,0.0
0,0.0,110.0,0.312981,3.0,6.8,0.0
5000000,2333684.0,119.0,5.394112,132.0,5.4,-2666316.0
25000000,24902723.0,120.0,8.383246,386.0,6.0,-97277.0
0,0.0,106.0,1.10941,13.0,5.8,0.0
0,0.0,128.0,1.081604,13.0,6.7,0.0
0,0.0,102.0,0.29008,2.0,7.0,0.0
0,0.0,89.0,0.518612,2.0,5.5,0.0
0,0.0,89.0,0.328318,1.0,5.0,0.0
0,0.0,119.0,0.157721,2.0,2.5,0.0
0,0.0,126.0,0.158624,3.0,4.7,0.0
0,0.0,130.0,0.024898,0.0,0.0,0.0
1150000,0.0,96.0,0.896197,14.0,3.3,-1150000.0
0,0.0,84.0,1.955611,16.0,6.5,0.0
0,0.0,118.0,0.052259,1.0,5.0,0.0
0,0.0,84.0,6.413331,33.0,4.2,0.0
0,0.0,111.0,2.498497,37.0,7.3,0.0
0,0.0,50.0,0.0033,0.0,0.0,0.0
7000000,0.0,130.0,9.391527,296.0,7.4,-7000000.0
0,0.0,57.0,1.813284,22.0,6.9,0.0
0,0.0,80.0,3.781344,53.0,6.1,0.0
0,0.0,84.0,0.260102,6.0,4.5,0.0
0,0.0,75.0,0.036071,1.0,8.0,0.0
0,10000000.0,0.0,0.625099,9.0,2.9,10000000.0
0,0.0,73.0,2.101326,29.0,6.1,0.0
0,0.0,78.0,3.107696,20.0,5.3,0.0
0,0.0,85.0,2.963954,63.0,5.5,0.0
0,0.0,82.0,1.680426,25.0,5.7,0.0
15000000,0.0,190.0,2.404939,11.0,8.2,-15000000.0
0,0.0,120.0,0.054575,1.0,7.0,0.0
0,0.0,89.0,6.844863,133.0,5.0,0.0
0,0.0,76.0,2.533076,16.0,5.9,0.0
0,0.0,0.0,1.002011,2.0,5.5,0.0
0,0.0,313.0,1.445004,6.0,6.5,0.0
0,0.0,96.0,0.309273,1.0,9.0,0.0
0,0.0,100.0,0.787551,5.0,6.6,0.0
0,0.0,86.0,0.051916,4.0,7.3,0.0
0,0.0,45.0,0.006566,1.0,5.0,0.0
0,0.0,14.0,0.411937,11.0,6.1,0.0
0,0.0,93.0,0.309326,1.0,8.0,0.0
0,264.0,102.0,0.082495,2.0,5.5,264.0
0,0.0,91.0,0.346089,9.0,7.4,0.0
0,0.0,0.0,0.143323,4.0,5.6,0.0
0,0.0,103.0,0.305421,2.0,5.5,0.0
0,0.0,0.0,0.775921,0.0,0.0,0.0
0,0.0,0.0,0.447144,3.0,3.3,0.0
0,0.0,0.0,0.014553,0.0,0.0,0.0
0,0.0,100.0,1.078967,16.0,7.9,0.0
0,0.0,138.0,1.311104,18.0,7.6,0.0
2240000,0.0,116.0,6.758038,262.0,7.2,-2240000.0
0,0.0,86.0,4.957058,72.0,4.5,0.0
0,0.0,87.0,0.152677,4.0,5.0,0.0
0,0.0,95.0,7.704213,35.0,5.6,0.0
11930000,18340000.0,118.0,7.95686,419.0,6.9,6410000.0
0,0.0,94.0,0.528891,3.0,4.0,0.0
0,0.0,89.0,9.401708,11.0,4.5,0.0
1500000,0.0,92.0,7.297259,9.0,5.6,-1500000.0
0,0.0,114.0,0.650358,10.0,5.0,0.0
0,0.0,9.0,1.736422,17.0,6.1,0.0
27878,0.0,9.0,1.323564,10.0,6.3,-27878.0
0,0.0,8.0,1.521059,7.0,5.4,0.0
0,0.0,8.0,0.857073,8.0,4.6,0.0
0,0.0,7.0,0.489646,10.0,5.8,0.0
16855,0.0,7.0,1.6785,7.0,5.9,-16855.0
15887,0.0,8.0,0.953016,16.0,6.9,-15887.0
0,0.0,7.0,0.832055,6.0,4.8,0.0
0,0.0,9.0,0.635025,10.0,7.3,0.0
33500,0.0,9.0,0.52336,7.0,6.1,-33500.0
0,0.0,8.0,0.579559,8.0,6.4,0.0
0,0.0,10.0,0.497393,9.0,5.3,0.0
0,0.0,9.0,0.930058,11.0,5.9,0.0
0,0.0,8.0,0.55117,7.0,8.0,0.0
25771,0.0,9.0,0.749343,12.0,6.8,-25771.0
0,0.0,7.0,0.907356,9.0,6.3,0.0
27715,0.0,8.0,0.430847,5.0,7.3,-27715.0
31386,0.0,9.0,1.423911,7.0,3.9,-31386.0
0,0.0,7.0,1.85122,12.0,7.5,0.0
0,0.0,7.0,1.064244,6.0,6.2,0.0
0,0.0,90.0,2.282379,17.0,3.8,0.0
0,0.0,83.0,0.94491,3.0,4.7,0.0
0,0.0,76.0,4.818355,71.0,6.6,0.0
0,0.0,90.0,0.741144,4.0,3.5,0.0
0,0.0,90.0,0.582484,7.0,5.1,0.0
0,0.0,84.0,0.067229,5.0,3.2,0.0
0,0.0,96.0,0.008527,5.0,5.7,0.0
4700000,0.0,87.0,1.105591,11.0,5.0,-4700000.0
0,0.0,100.0,5.577636,29.0,4.7,0.0
1800000,0.0,101.0,0.482957,4.0,5.0,-1800000.0
0,0.0,80.0,0.220443,6.0,5.9,0.0
0,0.0,120.0,0.726669,5.0,6.4,0.0
0,0.0,89.0,0.002962,0.0,0.0,0.0
0,0.0,84.0,0.150223,4.0,4.6,0.0
3500000,0.0,90.0,3.242613,18.0,4.9,-3500000.0
0,0.0,106.0,0.981528,25.0,6.8,0.0
0,0.0,100.0,1.699418,16.0,3.5,0.0
0,0.0,84.0,8.64958,35.0,6.3,0.0
0,0.0,94.0,0.401204,3.0,4.5,0.0
0,7683267.0,84.0,0.841588,7.0,5.6,7683267.0
0,0.0,90.0,0.83307,8.0,6.9,0.0
0,0.0,94.0,1.40147,4.0,3.4,0.0
0,0.0,101.0,1.166012,6.0,4.4,0.0
0,0.0,87.0,0.059836,1.0,5.0,0.0
0,0.0,92.0,0.269749,4.0,7.8,0.0
0,0.0,102.0,0.488483,4.0,5.8,0.0
0,0.0,110.0,0.406593,2.0,4.3,0.0
0,0.0,81.0,0.778909,6.0,6.5,0.0
0,0.0,100.0,2.44269,9.0,5.3,0.0
0,0.0,98.0,1.627702,6.0,8.2,0.0
0,0.0,111.0,1.37652,15.0,6.7,0.0
0,0.0,87.0,0.452924,3.0,5.0,0.0
0,0.0,96.0,0.816083,7.0,7.5,0.0
0,0.0,70.0,0.016486,0.0,0.0,0.0
0,0.0,83.0,2.620536,26.0,5.3,0.0
0,0.0,92.0,2.679436,10.0,6.8,0.0
0,0.0,92.0,0.370855,9.0,3.1,0.0
0,0.0,119.0,12.635996,153.0,7.0,0.0
0,0.0,94.0,1.171801,6.0,6.1,0.0
0,0.0,99.0,2.245738,39.0,6.6,0.0
0,0.0,85.0,0.750623,13.0,6.8,0.0
0,0.0,90.0,0.810123,5.0,5.3,0.0
0,0.0,83.0,0.198206,4.0,5.4,0.0
0,0.0,92.0,1.251434,2.0,4.5,0.0
0,0.0,85.0,0.213154,3.0,5.5,0.0
0,0.0,0.0,0.657032,1.0,5.0,0.0
0,0.0,90.0,0.746855,2.0,5.3,0.0
0,0.0,125.0,0.487775,2.0,6.5,0.0
15000000,8235661.0,124.0,7.358726,507.0,7.3,-6764339.0
0,0.0,90.0,0.201067,2.0,4.5,0.0
0,0.0,0.0,0.157428,2.0,5.3,0.0
0,0.0,0.0,0.119547,2.0,5.5,0.0
0,0.0,94.0,0.04557,2.0,5.0,0.0
0,0.0,94.0,0.953466,1.0,5.0,0.0
0,0.0,83.0,0.00104,0.0,0.0,0.0
0,0.0,93.0,0.054817,0.0,0.0,0.0
0,0.0,87.0,0.519918,1.0,8.0,0.0
0,0.0,93.0,0.00022,0.0,0.0,0.0
0,0.0,85.0,0.720048,4.0,5.0,0.0
0,606694.0,90.0,0.676383,2.0,6.0,606694.0
0,0.0,82.0,6.556384,50.0,4.8,0.0
0,0.0,134.0,0.165915,2.0,10.0,0.0
0,0.0,106.0,1.015142,5.0,7.0,0.0
0,0.0,107.0,1.526592,11.0,6.7,0.0
0,0.0,92.0,0.001798,0.0,0.0,0.0
0,0.0,49.0,1.233593,26.0,6.4,0.0
0,0.0,87.0,1.800704,28.0,5.4,0.0
0,0.0,89.0,3.254827,61.0,5.6,0.0
0,0.0,90.0,3.094476,48.0,5.8,0.0
0,0.0,90.0,1.354611,6.0,5.1,0.0
0,671.0,88.0,0.407732,3.0,6.0,671.0
0,0.0,59.0,0.091356,1.0,8.0,0.0
0,0.0,95.0,0.200882,4.0,5.8,0.0
0,0.0,110.0,2.034935,25.0,6.7,0.0
0,0.0,51.0,0.18503,3.0,7.0,0.0
0,0.0,87.0,4.267304,38.0,5.4,0.0
0,0.0,108.0,0.259577,6.0,7.2,0.0
0,497323.0,127.0,4.391441,100.0,6.4,497323.0
0,0.0,83.0,0.731581,6.0,5.5,0.0
0,0.0,88.0,4.553745,22.0,4.0,0.0
2500000,0.0,93.0,7.030888,34.0,4.2,-2500000.0
0,0.0,86.0,8.860585,38.0,4.2,0.0
0,0.0,100.0,0.002225,0.0,0.0,0.0
0,0.0,97.0,0.052494,0.0,0.0,0.0
0,0.0,90.0,0.424585,1.0,8.0,0.0
0,0.0,92.0,1.492622,10.0,5.1,0.0
0,0.0,109.0,0.533315,5.0,6.2,0.0
0,0.0,99.0,1.354258,2.0,4.5,0.0
0,0.0,90.0,0.800846,6.0,5.3,0.0
0,0.0,84.0,0.024675,5.0,3.6,0.0
0,0.0,93.0,0.006668,8.0,6.0,0.0
0,0.0,86.0,1.138991,8.0,5.3,0.0
0,0.0,95.0,2.581618,34.0,7.1,0.0
0,0.0,100.0,0.15552,2.0,8.5,0.0
0,0.0,85.0,1.235247,8.0,4.8,0.0
0,0.0,135.0,1.31479,11.0,6.4,0.0
0,0.0,129.0,1.026315,5.0,6.8,0.0
0,0.0,72.0,0.682062,3.0,6.7,0.0
0,0.0,0.0,0.60367,6.0,4.8,0.0
0,0.0,94.0,0.088381,1.0,5.0,0.0
0,0.0,97.0,1.230719,1.0,5.0,0.0
0,0.0,124.0,0.195923,1.0,5.0,0.0
0,0.0,80.0,0.170727,1.0,5.5,0.0
0,0.0,91.0,0.08323,1.0,5.0,0.0
0,0.0,88.0,1.009951,2.0,7.0,0.0
0,0.0,188.0,0.486958,0.0,0.0,0.0
0,0.0,85.0,0.447296,2.0,5.0,0.0
0,0.0,0.0,0.002054,0.0,0.0,0.0
0,0.0,82.0,0.247647,6.0,4.2,0.0
0,0.0,82.0,0.894471,9.0,5.0,0.0
0,0.0,86.0,0.00022,4.0,5.3,0.0
0,0.0,88.0,0.872672,5.0,7.9,0.0
0,0.0,109.0,4.357984,97.0,5.9,0.0
0,0.0,100.0,8.028926,119.0,5.8,0.0
0,0.0,85.0,0.964223,3.0,4.3,0.0
0,0.0,120.0,0.396836,2.0,6.0,0.0
0,0.0,80.0,1.001837,4.0,4.0,0.0
0,0.0,105.0,0.385077,2.0,7.0,0.0
0,0.0,95.0,0.27381,7.0,4.7,0.0
0,0.0,90.0,0.760003,5.0,2.8,0.0
0,0.0,104.0,1.303049,4.0,4.3,0.0
0,0.0,103.0,0.495947,5.0,7.2,0.0
58000,0.0,42.0,0.049479,1.0,6.0,-58000.0
0,0.0,52.0,0.012758,5.0,8.0,0.0
62500,0.0,45.0,0.798546,6.0,7.5,-62500.0
0,1000000.0,90.0,3.985291,30.0,2.8,1000000.0
0,0.0,95.0,0.517732,10.0,6.4,0.0
0,0.0,0.0,4.213349,178.0,5.6,0.0
0,0.0,39.0,0.000578,18.0,6.8,0.0
0,0.0,74.0,0.147783,3.0,5.3,0.0
0,0.0,16.0,2.341853,19.0,7.0,0.0
12000000,80000000.0,90.0,2.162781,29.0,5.8,68000000.0
0,0.0,71.0,1.750743,8.0,7.1,0.0
0,0.0,100.0,0.60295,1.0,1.0,0.0
0,0.0,89.0,0.925862,9.0,4.1,0.0
0,0.0,97.0,1.940675,22.0,5.3,0.0
0,0.0,104.0,0.51686,6.0,5.6,0.0
0,0.0,90.0,0.864606,8.0,5.6,0.0
0,0.0,93.0,1.012248,12.0,3.7,0.0
0,0.0,91.0,0.126624,2.0,6.0,0.0
0,0.0,93.0,0.158494,1.0,6.0,0.0
0,0.0,79.0,0.01401,0.0,0.0,0.0
0,0.0,88.0,0.694984,3.0,3.7,0.0
0,0.0,87.0,0.000209,0.0,0.0,0.0
0,0.0,111.0,2.88405,5.0,2.2,0.0
35000000,50363790.0,123.0,7.739783,844.0,7.0,15363790.0
1300000,0.0,81.0,1.352518,23.0,5.0,-1300000.0
0,0.0,90.0,0.001133,0.0,0.0,0.0
0,0.0,0.0,0.097245,1.0,5.0,0.0
0,0.0,95.0,0.308031,5.0,6.6,0.0
0,0.0,110.0,0.305309,1.0,4.0,0.0
0,0.0,94.0,0.311648,2.0,6.5,0.0
0,0.0,118.0,0.520171,6.0,5.1,0.0
0,0.0,94.0,0.014346,2.0,8.0,0.0
0,0.0,42.0,7.3e-05,0.0,0.0,0.0
0,0.0,0.0,5.742044,88.0,4.9,0.0
0,0.0,100.0,0.001707,0.0,0.0,0.0
0,0.0,85.0,0.002615,0.0,0.0,0.0
27000000,0.0,110.0,4.766716,16.0,3.0,-27000000.0
0,0.0,115.0,1.105025,11.0,7.3,0.0
0,0.0,114.0,0.493947,2.0,5.0,0.0
0,0.0,124.0,0.040872,0.0,0.0,0.0
0,0.0,82.0,0.006898,0.0,0.0,0.0
99000000,246233113.0,88.0,12.338346,608.0,6.5,147233113.0
0,0.0,140.0,0.654724,6.0,6.7,0.0
0,0.0,137.0,1.13233,5.0,8.8,0.0
0,0.0,13.0,0.502653,12.0,5.9,0.0
0,0.0,112.0,0.43251,7.0,4.6,0.0
0,0.0,98.0,0.396948,9.0,7.4,0.0
0,0.0,80.0,0.006009,0.0,0.0,0.0
0,0.0,100.0,6.352793,15.0,3.9,0.0
0,0.0,112.0,3.750643,4.0,6.0,0.0
115000,0.0,90.0,1.235331,17.0,3.9,-115000.0
0,0.0,117.0,0.486655,3.0,7.7,0.0
0,0.0,86.0,2.750956,47.0,5.0,0.0
0,0.0,66.0,0.037056,1.0,7.0,0.0
0,0.0,73.0,0.001679,0.0,0.0,0.0
0,0.0,0.0,1.956065,30.0,5.9,0.0
0,0.0,114.0,1.673506,23.0,6.4,0.0
0,0.0,93.0,1.464393,6.0,3.3,0.0
0,0.0,86.0,2.309915,6.0,6.3,0.0
0,0.0,95.0,0.449448,4.0,7.8,0.0
0,0.0,87.0,2.061863,14.0,6.4,0.0
0,0.0,82.0,0.199569,4.0,6.1,0.0
0,0.0,138.0,0.008673,4.0,4.6,0.0
0,0.0,90.0,0.719761,11.0,7.5,0.0
0,0.0,96.0,1e-06,3.0,7.3,0.0
0,0.0,103.0,0.114215,1.0,1.0,0.0
0,0.0,88.0,1.721843,2.0,5.0,0.0
0,0.0,220.0,0.801275,5.0,8.6,0.0
5000000,340312.0,113.0,0.191539,5.0,4.8,-4659688.0
0,0.0,110.0,1.457168,22.0,7.6,0.0
0,0.0,145.0,0.035723,1.0,7.0,0.0
0,0.0,0.0,0.034286,1.0,1.0,0.0
0,0.0,240.0,1.086068,5.0,6.3,0.0
0,0.0,100.0,0.108347,1.0,5.0,0.0
0,0.0,102.0,0.176865,2.0,6.5,0.0
0,0.0,140.0,0.563797,5.0,5.2,0.0
8000000,0.0,81.0,1.072832,6.0,5.3,-8000000.0
0,0.0,77.0,0.107001,2.0,4.5,0.0
0,0.0,98.0,1.479456,11.0,7.0,0.0
0,0.0,154.0,1.617422,21.0,7.5,0.0
0,0.0,80.0,0.486073,5.0,4.8,0.0
0,0.0,102.0,0.610588,3.0,5.0,0.0
0,0.0,106.0,0.099098,2.0,5.0,0.0
0,0.0,142.0,0.000844,3.0,4.3,0.0
0,0.0,89.0,0.556977,4.0,3.1,0.0
0,0.0,128.0,0.153597,8.0,6.0,0.0
0,0.0,88.0,0.329186,1.0,8.0,0.0
0,0.0,0.0,0.036472,1.0,7.0,0.0
18000000,0.0,98.0,1.824977,11.0,6.5,-18000000.0
0,0.0,290.0,1.313907,2.0,6.5,0.0
0,0.0,78.0,1.432761,5.0,7.4,0.0
40000,0.0,82.0,0.639242,9.0,2.3,-40000.0
0,0.0,87.0,0.740433,7.0,4.7,0.0
0,0.0,132.0,1.23969,16.0,6.9,0.0
0,0.0,95.0,0.026397,0.0,0.0,0.0
0,0.0,139.0,0.101391,0.0,0.0,0.0
0,0.0,160.0,0.021204,0.0,0.0,0.0
0,0.0,162.0,0.023871,0.0,0.0,0.0
0,0.0,0.0,0.375197,3.0,7.0,0.0
0,0.0,0.0,0.108772,1.0,8.0,0.0
0,0.0,135.0,0.02424,0.0,0.0,0.0
390000,3.0,148.0,0.016219,0.0,0.0,-389997.0
0,0.0,0.0,0.062322,0.0,0.0,0.0
0,0.0,132.0,0.09416,0.0,0.0,0.0
0,0.0,0.0,0.011057,0.0,0.0,0.0
0,0.0,131.0,0.077637,1.0,4.0,0.0
0,0.0,139.0,0.000177,0.0,0.0,0.0
380000,520000.0,0.0,0.043519,1.0,8.0,140000.0
0,0.0,0.0,0.046544,0.0,0.0,0.0
0,0.0,0.0,0.006053,0.0,0.0,0.0
0,0.0,0.0,0.331763,1.0,6.0,0.0
0,0.0,0.0,0.064459,0.0,0.0,0.0
0,0.0,123.0,0.004461,0.0,0.0,0.0
0,0.0,0.0,0.004957,0.0,0.0,0.0
0,0.0,112.0,0.007097,0.0,0.0,0.0
0,0.0,2.0,1.1e-05,0.0,0.0,0.0
0,0.0,0.0,0.124208,2.0,8.0,0.0
0,0.0,157.0,0.236517,4.0,6.4,0.0
0,0.0,104.0,0.001202,0.0,0.0,0.0
0,0.0,224.0,0.621181,3.0,10.0,0.0
0,0.0,0.0,0.074215,2.0,7.5,0.0
0,0.0,117.0,1e-06,0.0,0.0,0.0
0,0.0,0.0,6e-05,0.0,0.0,0.0
0,0.0,113.0,0.032319,3.0,5.3,0.0
0,0.0,154.0,0.034545,2.0,5.0,0.0
0,0.0,126.0,0.114394,3.0,5.7,0.0
0,0.0,125.0,0.421404,0.0,0.0,0.0
0,0.0,132.0,0.017433,0.0,0.0,0.0
0,0.0,133.0,0.31086,2.0,4.8,0.0
14000,0.0,132.0,1.403423,14.0,7.4,-14000.0
0,0.0,165.0,0.693724,3.0,4.2,0.0
0,0.0,173.0,0.000431,2.0,7.0,0.0
0,0.0,175.0,0.046196,2.0,4.8,0.0
0,0.0,144.0,0.129807,1.0,4.0,0.0
0,0.0,102.0,0.522812,1.0,7.5,0.0
0,0.0,0.0,0.000603,3.0,5.3,0.0
0,0.0,137.0,9e-06,0.0,0.0,0.0
0,0.0,0.0,0.130806,0.0,0.0,0.0
0,0.0,194.0,0.076367,2.0,7.5,0.0
0,0.0,125.0,0.003086,0.0,0.0,0.0
0,0.0,179.0,0.784582,14.0,7.4,0.0
0,0.0,174.0,0.565544,4.0,5.1,0.0
0,0.0,145.0,1.847034,4.0,4.8,0.0
0,0.0,192.0,2.247454,11.0,7.0,0.0
0,0.0,145.0,0.009279,0.0,0.0,0.0
0,0.0,0.0,7.3e-05,0.0,0.0,0.0
0,0.0,181.0,0.037689,4.0,5.5,0.0
0,0.0,161.0,0.030124,0.0,0.0,0.0
0,0.0,0.0,0.000118,0.0,0.0,0.0
0,0.0,172.0,0.175741,0.0,0.0,0.0
0,0.0,174.0,0.637779,17.0,7.7,0.0
